dap_sample_id,Planctomycetota,Aenigmatarchaeota,Firmicutes_F,Acidobacteriota,Patescibacteria,Atribacterota,Firmicutes_G,Cyanobacteria,Proteobacteria,Thermoproteota,Methanobacteriota_A,Cloacimonadota,KSB1,Myxococcota_A,Omnitrophota,Nitrospirota,Chlamydiota,Actinobacteriota,Myxococcota,Gemmatimonadota,Bdellovibrionota,Firmicutes_A,Altiarchaeota,Firmicutes_D,Firmicutes_E,Desulfobacterota,Iainarchaeota,Firmicutes,Verrucomicrobiota,Elusimicrobiota,Caldisericota,Nitrospinota,Marinisomatota,Spirochaetota,Aquificota,Desulfobacterota_I,Dependentiae,Chloroflexota,Campylobacterota,Riflebacteria,Latescibacterota,Deinococcota,Margulisbacteria,Fibrobacterota,Firmicutes_C,Armatimonadota,Nanoarchaeota,Methanobacteriota,Bacteroidota,Desulfobacterota_D,Dormibacterota,Asgardarchaeota,Fusobacteriota,Thermotogota,Thermoplasmatota,Firmicutes_B,Deferribacterota,Halobacteriota,SAR324,Synergistota,Bdellovibrionota_C,EX4484.52,Bipolaricaulota,Desulfobacterota_B,WOR.3,JAGOBX01,Delongbacteria,Aerophobota,Poribacteria,Desantisbacteria,UBP6,Micrarchaeota,Firmicutes_H,Muirbacteria,Calditrichota,Bdellovibrionota_E,Methylomirabilota,Methanobacteriota_B,Goldbacteria,Eremiobacterota,SZUA.79,UBA10199,CG03,Zixibacteria,Tectomicrobia,UBA9089,SZUA.182,Hydrogenedentota,Chrysiogenota,Eisenbacteria,AABM5.125.24,Desulfobacterota_E,CSSED10.310,CLD3,Desulfobacterota_C,JAHJDO01,Huberarchaeota,CSP1.3,Wallbacteria,Firestonebacteria,Sumerlaeota,DTU030,QNDG01,JACRDZ01,Dictyoglomota,Hydrothermarchaeota,SM23.31,Ratteibacteria,Krumholzibacteriota,UBP15,UBP17,Desulfobacterota_G,Aureabacteria,JAAXHH01,Thermodesulfobiota,UBA8248,UBA2233,RBG.13.61.14,UBP7,OLB16,RBG.13.66.14,Edwardsbacteria,TA06,BMS3Abin14,Abyssubacteria,JAFGND01,HKB111,FCPU426,CAIJMQ01,FEN.1099,T1Sed10.126,Schekmanbacteria,UBA3054,UBP14,Nanohaloarchaeota,Mcinerneyibacteriota,UBP18,RUG730,Calescibacterota,Fermentibacterota,JAFGBW01,DUMJ01,JdFR.76,Lindowbacteria,Coprothermobacterota,T1SED10.198M,Undinarchaeota,SpSt.1190,UBA8481,X4572.55,Thermosulfidibacterota,UBA6262,JADJOY01,CG2.30.70.394,BS750m.G25,UBA1439,Hadarchaeota,Nitrospinota_B,JAFGOL01,JAGOEH01,UBA6266,JACPWU01,B1Sed10.29,JACIXR01,JACPQY01,Nitrospirota_A,UBP4,NPL.UPA2,CG2.30.53.67,VGIX01,PUNC01,Gemmatimonadota_A,UBP13,SLNR01
18779609,4.753508669895986e-5,0,6.1335595740593365e-6,1.840067872217801e-5,9.134622651366941e-5,0,5.6954481759122414e-6,2.4621860575866765e-4,0.027027311207393392,3.1105909268443777e-5,0,2.1905569907354773e-6,0,4.381113981470955e-6,6.352615273132884e-6,1.3143341944412865e-5,4.600169680544502e-6,0.01011511596042014,2.3000848402722512e-5,6.1335595740593365e-6,1.6867288828663175e-5,0.059313054471047295,0,3.5048911851767637e-6,2.6286683888825728e-6,3.0448742171223133e-5,0,0.02118180987761577,5.476392476838693e-4,1.577201033329544e-5,0,4.162058282397407e-6,8.76222796294191e-6,4.3175878287396257e-4,0,1.4676731837927698e-5,0,4.753508669895986e-5,0.008544486598062803,0,3.94300258332386e-6,6.571670972206432e-6,3.7239468842503116e-6,1.0952784953677386e-5,0.021831748136766988,5.476392476838693e-6,7.228838069427075e-6,2.3658015499943156e-5,0.8460450260227218,0,0,5.2573367777651456e-6,0.004182211406712173,3.5048911851767637e-6,1.4019564740707055e-5,1.577201033329544e-5,5.476392476838693e-6,6.352615273132884e-6,0,2.6286683888825728e-6,0,0,0,0,3.7239468842503116e-6,0,0,0,0,0,0,0,0,0,7.88600516664772e-6,0,0,0,0,0,0,0,0,3.0667797870296682e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16727848,6.176372972751241e-5,3.0299188168213633e-6,2.610391596030713e-5,3.099840020286472e-5,1.6617939356874093e-4,9.555897806898146e-6,1.841258357914521e-5,4.523901864192513e-4,0.02676816739322566,2.8900764098911467e-5,3.4960601732554195e-6,1.0721251197983287e-5,5.360625598991643e-6,2.3307067821702797e-6,1.957793697023035e-5,2.027714900488143e-5,1.1653533910851398e-5,0.011362661704436547,3.868973258402664e-5,9.555897806898146e-6,3.868973258402664e-5,0.16570089946636138,2.5637774603873074e-6,1.142046323263437e-5,3.2629894950383914e-6,7.388340499479787e-5,4.195272207906503e-6,0.023336900868514577,8.437158551456412e-5,2.027714900488143e-5,2.7968481386043355e-6,6.992120346510839e-6,3.146454155929877e-5,1.4403767913812328e-4,8.856685772247062e-6,0.004268223330188433,1.375117001480465e-5,7.5048758385883e-5,3.6289104598391254e-4,2.5637774603873074e-6,0,5.127554920774615e-6,6.992120346510839e-6,1.724723018806007e-5,0.015987250101618816,8.623615094030035e-6,4.568185293053748e-5,9.602511942541552e-5,0.6983331251235274,0,4.195272207906503e-6,3.193068291573283e-5,0.05176942597488803,1.8645654257362237e-5,2.959997613356255e-5,2.7082812808818646e-4,4.661413564340559e-6,5.034326649487804e-5,4.428342886123531e-6,1.142046323263437e-5,0,0,6.992120346510839e-6,5.127554920774615e-6,4.428342886123531e-6,0,0,0,1.375117001480465e-5,0,4.428342886123531e-6,0,0,0,2.3307067821702797e-6,0,2.7968481386043355e-6,0,0,5.360625598991643e-6,2.3307067821702797e-6,0,5.826766955425699e-6,0,0,0,0,3.4960601732554195e-6,0,0,0,0,0,2.3307067821702797e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3307067821702797e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16179433,1.2893518463755017e-4,8.75339785612726e-6,3.406727814276555e-5,4.518645920325153e-5,4.2252888029846724e-4,2.152862715966434e-5,1.2775229303537083e-5,5.54066426460812e-4,0.24283463411979853,7.357585765555617e-5,5.914458010896798e-6,4.1874362717149325e-5,3.5486748065380784e-6,2.602361524794591e-6,3.950857951279061e-5,3.832568791061125e-5,5.843484514766036e-5,0.003442214562341936,7.475874925773552e-5,2.0582313877920854e-5,8.232925551168342e-5,0.22269188276124752,0,3.690621798799602e-5,0,1.2065494342229467e-4,2.081889219835673e-5,0.014356755375650886,1.1355759380921851e-4,3.146491661797096e-5,2.152862715966434e-5,1.0882602740050108e-5,6.434930315855715e-5,2.8838897261132784e-4,1.2065494342229466e-5,5.015460393240484e-5,3.879884455148299e-5,1.0291156938960428e-4,7.104446962689233e-4,2.365783204358719e-6,1.5614169148767546e-5,2.4367567004894807e-5,3.217465157927858e-5,4.37669892806363e-5,7.047668165784624e-4,1.5850747469203417e-5,1.4005436569803617e-4,2.3042728410453922e-4,0.04725604635042454,4.258409767845694e-6,2.365783204358719e-6,1.9328448779610733e-4,0.46421516325087003,7.972689398688883e-5,3.6433061347124275e-5,9.321185825173353e-5,2.389441036402306e-5,3.122833829753509e-5,4.9681447291533094e-6,2.0345735557484983e-5,2.365783204358719e-6,1.1119181060485979e-5,0,3.7852531269739502e-6,9.699711137870748e-6,3.7852531269739502e-6,5.204723049589182e-6,0,2.365783204358719e-6,0,0,0,0,0,2.6969928529689398e-5,0,2.365783204358719e-6,3.5486748065380784e-6,2.838939845230463e-6,1.0172867778742492e-5,0,0,0,2.0582313877920854e-5,0,2.365783204358719e-6,0,2.838939845230463e-6,0,6.387614651768541e-6,4.494988088281566e-6,0,0,1.5614169148767546e-5,0,0,0,0,0,1.3484964264844699e-5,0,0,0,3.7852531269739502e-6,2.2711518761843703e-5,0,0,6.387614651768541e-6,0,0,0,0,0,0,0,0,0,0,1.8216530673562137e-5,0,0,3.7852531269739502e-6,0,0,0,0,0,0,2.365783204358719e-6,0,0,0,0,2.365783204358719e-6,0,0,0,2.365783204358719e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16179619,4.125130177816156e-5,0,1.4979522992069841e-5,3.595085518096762e-5,1.219102717354607e-4,0,9.679076394875897e-6,2.599523374623812e-4,0.10514841596153443,2.4197690987189744e-5,0,3.6872671980479608e-6,2.534996198657973e-6,1.0139984794631892e-5,1.5670885591703832e-5,1.3827251992679852e-5,1.4518614592313845e-5,0.004488786905223636,2.2123603188287765e-5,5.300446597193944e-6,3.065040858377367e-5,0.031006921230984936,2.9959045984139682e-6,5.300446597193944e-6,0,4.793447357462349e-5,0,0.0106845480689436,6.130081716754735e-5,1.3366343592923858e-5,0,4.6090839975599505e-6,1.6823156591093822e-5,2.3137601667750954e-4,7.144080196217924e-6,8.296351195607912e-6,5.300446597193944e-6,5.60003705703534e-5,0.017710866169023867,0,4.148175597803956e-6,6.452717596583931e-6,6.913625996339926e-6,1.7284064990849815e-5,0.015656136522911642,6.222263396705934e-6,2.83458665849937e-5,4.516902317608752e-5,0.7931408533765112,2.7654503985359706e-6,0,1.6131793991459828e-5,0.020750557065414656,1.3366343592923858e-5,1.4749068792191843e-5,5.692218736986539e-5,0,3.3646313182187645e-5,4.378629797681953e-6,9.448622194997899e-6,0,0,0,2.3045419987799753e-6,5.761354996949938e-6,0,0,0,0,0,0,0,0,0,0,0,2.534996198657973e-6,2.3045419987799753e-6,0,3.6872671980479608e-6,0,0,0,2.7654503985359706e-6,0,0,0,2.7654503985359706e-6,0,0,2.8806774984749692e-5,0,0,6.683171796461929e-6,0,0,0,0,0,0,2.534996198657973e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16163992,1.5265600361201535e-4,1.3213318913010536e-5,4.863625897767708e-5,1.1189150909315305e-4,3.6603704733488763e-4,1.124537779830684e-5,2.3334158931486692e-5,6.176523755720032e-4,0.06587739108359617,5.678915788144954e-5,1.0683108908391497e-5,2.895684783064011e-5,1.0120840018476156e-5,8.15289890377246e-6,6.29741156705183e-5,4.7792855642804066e-5,3.992109118398928e-5,0.005301352228566802,7.618743458352884e-5,4.582491452810037e-5,9.024415683141238e-5,0.25135696568219945,5.060420009238078e-6,2.1928486706698338e-5,1.2932184468052865e-5,2.3137364820016322e-4,6.747226678984104e-6,0.06574694470113582,2.15348984837576e-4,5.0041931202465436e-5,1.2088781133179852e-5,1.2651050023095195e-5,6.353638456043365e-5,0.0017719904065682003,2.7270041160894085e-5,5.988163677598392e-5,1.4900125582756562e-5,2.237830181863061e-4,0.02371228475995476,4.217016674365065e-6,3.373613339492052e-6,2.3615293376444364e-5,1.7992604477290945e-5,4.947966231255009e-5,0.030677671768226018,1.7149201142417932e-5,1.0064613129484621e-4,1.4422197026328523e-4,0.513385794894992,4.779285564280407e-6,5.3415544541957484e-6,6.29741156705183e-5,0.03755309575411082,4.273243563356599e-5,3.8234284514243254e-5,4.5515666638646935e-4,6.331147700446751e-4,5.707029232640721e-5,9.839705573518484e-6,2.052281448190998e-5,5.3415544541957484e-6,0,4.498151119322736e-6,1.8554873367206286e-5,1.3494453357968208e-5,0,0,0,5.62268889915342e-6,0,9.839705573518484e-6,3.935882229407394e-6,7.871764458814787e-6,0,8.15289890377246e-6,3.0924788945343807e-6,1.0401974463433826e-5,4.498151119322736e-6,0,1.3775587802925878e-5,4.498151119322736e-6,0,0,6.747226678984104e-6,0,0,0,7.0283611239417745e-6,0,0,3.0924788945343807e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81134444957671e-6,0,0,3.654747784449723e-6,0,0,2.81134444957671e-6,0,0,2.81134444957671e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.654747784449723e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16157662,9.19070130795168e-5,4.7868235978915e-6,3.54224946243971e-5,4.236338884133978e-5,2.0631209706912365e-4,6.7015530370481e-6,2.1062023830722598e-5,4.1669299419645506e-4,0.04956779769734638,4.068800058207775e-5,6.4622118571535246e-06,1.483915315346365e-5,0,9.334306015888425e-6,1.483915315346365e-5,2.96783063069273e-5,1.8907953211671423e-5,0.005607285162570103,3.92519535027103e-5,1.34031060740962e-5,4.164536530165605e-5,0.12028138863837845,8.855623656099275e-6,1.6035859052936525e-5,4.547482417996925e-6,1.1153298983087195e-4,3.35077651852405e-6,0.03590500644306456,8.640216594194157e-5,1.2924423714307049e-05,0,5.504847137575225e-6,3.111435338629475e-5,2.0128593229133758e-4,1.14883766349396e-5,3.470447108471337e-5,7.419576576731825e-6,9.789054257688117e-5,0.010423308384408742,4.30814123810235e-6,5.983529497364375e-6,7.18023539683725e-6,1.14883766349396e-5,1.579651787304195e-5,0.07388988773941298,1.34031060740962e-5,6.342541267206237e-5,5.792056553448715e-5,0.6161367174261441,3.8294588783132e-6,5.7441883174698e-6,3.302908282545135e-5,0.08597972875942765,1.8429270851882276e-5,2.01046591111443e-5,8.783821302130903e-5,6.940894216942675e-6,5.7441883174698e-5,1.388178843388535e-5,1.675388259262025e-5,0,0,9.334306015888425e-6,3.111435338629475e-6,4.547482417996925e-6,0,5.504847137575225e-6,2.39341179894575e-6,4.7868235978915e-6,0,5.2655059576806496e-6,6.7015530370481e-6,2.39341179894575e-6,0,0,0,3.8294588783132e-6,0,0,1.0291670735466726e-5,0,0,0,0,0,0,0,2.8720941587349e-6,0,0,3.35077651852405e-6,0,0,0,0,0,0,0,2.39341179894575e-6,0,0,0,0,0,0,5.504847137575225e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7441883174698e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16130893,6.058227706174148e-5,2.7126392714212603e-6,6.758992851291306e-5,3.277772452967356e-5,2.653865420540466e-4,4.06895890713189e-6,7.911864541645343e-6,5.800526975389128e-4,0.152332327245568,6.623360887720244e-5,1.514556926543537e-5,1.0850557085685041e-5,4.7177317995468086e-4,2.486585998802822e-6,2.916087216777855e-5,4.046353579870047e-5,1.1980823448777232e-5,0.012718887383876434,2.0774295753634486e-4,8.590024359500657e-6,9.222973522832284e-5,0.300083910974796,0,9.494237449974411e-6,3.842905634513452e-6,1.367622299341552e-4,0,0.03788291163848837,1.6931390119121032e-4,2.870876562254167e-5,0,9.268184177355972e-6,2.1701114171370083e-5,2.4843254660766374e-4,4.611486761416142e-5,1.1234847649136386e-4,8.590024359500657e-6,1.1777375503420638e-4,5.102022362998154e-4,0,0,4.06895890713189e-6,2.486585998802822e-5,1.1528716903540356e-5,0.0012218179385026593,2.9386925440396987e-6,1.0647109140328447e-4,9.584658759021786e-5,0.00590745017333765,2.9386925440396987e-6,0,8.590024359500658e-5,0.48559294677620907,9.087341559261221e-5,4.385433488797704e-5,1.8649394991021164e-4,3.842905634513452e-6,9.923738667949444e-5,2.192716744398852e-5,7.685811269026904e-6,2.2605327261843835e-6,8.816077632119095e-6,0,0,1.0172397267829725e-5,0,0,0,0,0,7.685811269026904e-6,0,2.9386925440396987e-6,0,1.0624503813066602e-5,0,0,0,0,2.9386925440396987e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9386925440396987e-6,0,0,0,0,1.627583562852756e-5,0,0,0,0,0,6.329491633316274e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16096366,1.3489001222164083e-4,2.3297066014100317e-6,1.5376063569306208e-5,9.342123471654226e-5,1.5026607579094703e-4,7.455061124512101e-6,1.7938740830857245e-5,1.696026405826503e-4,0.3365580355541184,1.840468215113925e-5,3.9605012223970535e-6,4.8923838629610665e-6,4.6594132028200635e-6,2.9121332517625394e-5,2.9121332517625394e-5,2.6092713935792355e-5,1.8870623471421257e-5,0.0023700105256144253,1.409472493853069e-4,1.3512298288178183e-5,3.238292175959944e-5,0.5197719869555067,0,7.688031784653104e-6,5.824266503525079e-6,8.363646699062013e-5,0,0.08802377046239551,2.1992430317310698e-4,1.630794620987022e-5,3.9605012223970535e-6,3.4945599021150474e-6,3.68093643022785e-5,1.5306172371263907e-4,7.921002444794107e-6,3.913907090368853e-5,9.085855745499124e-6,1.842797921715335e-4,1.758928484064574e-4,0,2.9354303177766397e-5,2.073438875254928e-5,7.222090464371098e-6,2.2598154033677306e-5,3.4363172370797967e-4,1.327932762803718e-5,3.960501222397054e-5,3.494559902115048e-5,0.02677718173528662,4.1934718825380565e-6,7.455061124512101e-6,1.8870623471421257e-5,0.0237713942781474,1.1182591686768151e-5,1.980250611198527e-5,8.736399755287618e-5,1.8637652811280254e-5,3.028618581833041e-5,0,2.492786063508734e-5,0,0,2.5160831295228343e-5,1.980250611198527e-5,5.824266503525079e-6,0,0,0,3.9605012223970535e-6,0,3.9605012223970535e-6,0,0,0,0,0,1.4444180928742196e-5,0,2.5626772615510348e-6,1.6540916870011223e-5,2.5626772615510348e-6,3.7275305622560504e-6,0,1.5376063569306208e-5,0,0,0,0,0,0,3.7275305622560504e-6,2.3297066014100317e-6,0,0,0,0,0,0,0,0,7.921002444794107e-6,0,0,0,0,2.3297066014100317e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0286185818330413e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16111960,1.351683653123454e-4,2.9140775274634995e-6,3.63138891883913e-5,7.397273723561192e-5,1.9120831776356655e-4,1.277710915887842e-5,2.062270250204938e-5,3.041848619052284e-4,0.6955416631268097,3.496893032956199e-5,3.3623971470732685e-6,9.638871821610037e-6,2.2617724809312855e-4,2.9140775274634995e-6,1.4122068017707728e-5,1.6363666115756574e-5,1.4122068017707728e-5,0.0030631438009837476,2.0891694273815243e-4,6.724794294146537e-6,3.268250026955217e-4,0.06768415793134568,0,1.2552949349073537e-5,1.9950223072634726e-5,9.88544761239541e-5,4.034876576487922e-6,0.00866848400496469,9.123304259058802e-5,1.7932784784390766e-5,4.707356005902576e-6,4.4831961960976916e-6,2.5778378127561725e-5,1.2687445234956467e-4,8.742232582390498e-6,3.653804899819619e-5,9.638871821610037e-6,1.2037381786522302e-4,3.866756719134259e-4,0,0,6.724794294146537e-6,1.120799049024423e-5,5.155675625512345e-6,0.013335267085292583,1.1656310109853998e-5,5.312587492375765e-5,3.743468823741572e-5,0.11891050262681672,0,0,3.33998116609278e-5,0.08982531898501335,1.4570387637317498e-5,1.0535511060829576e-5,6.590298408263607e-5,6.276474674536768e-6,2.7123336986391033e-5,6.052314864731883e-6,7.845593343170961e-6,2.9140775274634995e-6,0,5.3798354353172295e-06,7.397273723561191e-6,9.414712011805152e-6,0,0,0,3.138237337268384e-6,0,3.3623971470732685e-6,0,3.586556956878153e-6,0,0,0,0,3.810716766683038e-6,0,0,0,0,0,0,0,0,0,0,0,0,3.810716766683038e-6,0,0,2.9140775274634995e-6,0,0,0,0,6.052314864731883e-6,0,0,0,0,0,0,0,0,0,0,0,0,2.9140775274634995e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0087191441219805e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16173790,5.803786592243618e-5,9.175947181412834e-6,2.0416482478643557e-5,4.1521160995893074e-5,2.7734300355820293e-4,4.129176231635775e-6,1.2616927374442647e-5,6.783318953859438e-4,0.05248091230937257,5.964365667918342e-5,4.129176231635775e-6,7.340757745130267e-6,0,2.982182833959171e-6,1.4910914169795855e-5,1.4681515490260535e-5,1.9269489080966953e-5,0.007676826810649512,5.734966988383021e-5,1.078173793816008e-5,3.1427619096338955e-5,0.056979420415060204,5.5055683088477005e-6,1.078173793816008e-5,0,8.602450482574532e-5,3.211581513494492e-6,0.005823744277363191,8.717149822342193e-5,1.9269489080966953e-5,1.2158130015372005e-5,5.5055683088477005e-6,2.2481070594461443e-5,2.0072384459340575e-4,1.4222718131189894e-5,3.349220721215685e-5,6.881960386059626e-6,9.818263484111733e-5,0.0244727099301871,9.634744540483477e-6,2.7527841544238502e-6,5.046770949777059e-6,6.423163026988984e-6,2.156347587632016e-5,0.04984420388679359,1.7434299644684387e-5,6.514922498803112e-5,8.671270086435129e-5,0.7318751529802444,0,0,4.565033722752885e-5,0.0681697174014727,2.6151449467026577e-5,2.385746267167337e-5,3.0326505434569417e-4,1.1699332656301364e-5,4.2438755714034356e-5,5.046770949777059e-6,1.3075724733513288e-5,0,0,1.858129304236099e-5,3.440980193029813e-6,7.79955510420091e-6,0,0,0,4.587973590706417e-6,0,0,0,2.5233854748885294e-6,0,0,0,0,0,0,5.734966988383022e-6,4.129176231635775e-6,0,0,0,0,0,0,0,0,0,0,0,0,3.440980193029813e-6,0,0,0,0,0,0,2.2939867953532085e-6,0,2.2939867953532085e-6,0,0,3.6703788725651337e-6,3.211581513494492e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16096210,1.3902256721571904e-4,7.5499146989809955e-6,4.295641121834015e-5,1.0621948955807746e-4,3.2777043469024394e-4,1.37981199671032e-5,3.332376142998508e-5,5.363042855138225e-4,0.05208738219204223,6.378376211208082e-5,5.2068377234351695e-6,1.3277436194759683e-5,3.6447864064046186e-6,1.37981199671032e-5,5.4151112323725764e-5,4.113401801513784e-5,4.555983008005773e-5,0.014970439480534628,6.534581342911137e-5,2.6815214275691124e-5,8.90369250707414e-5,0.13749878615595573,1.1194701105385614e-5,1.37981199671032e-5,1.015333356069858e-5,1.9603744028733413e-4,2.863760747889343e-6,0.033390408952845056,1.99421884807567e-4,3.644786406404619e-5,0,1.4839487511790233e-5,6.0399317591847964e-5,3.4807710181164106e-4,4.0092650470450806e-5,5.310974477903873e-5,1.3277436194759683e-5,1.7078427732867356e-4,0.02416311148125942,5.727521495778686e-6,5.727521495778686e-6,1.015333356069858e-5,1.171538487772913e-5,2.889794936506519e-5,0.007516330595664839,1.5099829397961991e-5,9.346273713566129e-5,9.450410468034832e-5,0.6467004399517534,3.3844445202328602e-6,1.223606865007265e-5,8.513179677816502e-5,0.07894867698158575,4.0352992356622565e-5,4.529948819388597e-5,1.5125863586579167e-4,0.001082241220816,5.154769346200818e-5,1.0934359219213856e-5,2.0046325235225403e-5,0,2.863760747889343e-6,7.029230926637479e-6,8.591282243668029e-6,1.1455042991557372e-5,0,8.33094035749627e-6,0,4.686153951091653e-6,0,8.070598471324512e-6,5.727521495778686e-6,0,3.6447864064046186e-6,4.686153951091653e-6,5.727521495778686e-6,1.223606865007265e-5,3.6447864064046186e-6,0,1.223606865007265e-5,0,0,3.3844445202328602e-6,5.2068377234351695e-6,0,3.6447864064046186e-6,0,9.632649788355064e-6,0,0,9.892991674526822e-6,5.2068377234351695e-6,0,3.6447864064046186e-6,0,0,0,4.165470178748135e-6,0,0,0,3.6447864064046186e-6,0,0,0,5.2068377234351695e-6,0,0,0,0,0,0,0,0,0,0,0,4.946495837263411e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16150516,5.688669940271179e-5,0,2.5233788840113402e-5,3.209560861242494e-5,1.3812179154588388e-4,8.632611971617742e-6,2.43483927404603e-5,3.8824618969788514e-4,0.053496075039090235,2.678323201450633e-5,2.6561882989593052e-6,6.861819772311539e-6,5.3123765979186105e-6,0,1.2395545395143426e-5,1.416633759444963e-5,9.518008071270844e-6,0.02632437548586111,4.4712503032481644e-5,5.533725622831886e-6,2.634053396467978e-5,0.10655963408349993,5.755074647745161e-6,1.0403404170923946e-5,2.6561882989593052e-6,5.8657491602017995e-5,0,0.0288152160632102,9.407333558814207e-5,1.859331809271514e-5,0,5.0910275730053355e-6,1.6158478818669108e-5,2.2157037393818872e-4,1.5715780768842558e-5,1.6379827843582385e-5,4.86967854809206e-6,8.322723336739157e-5,1.1111721050646427e-4,5.533725622831886e-6,6.861819772311539e-6,7.30451782213809e-6,8.189913921791192e-6,1.5051733694102731e-5,0.04314867217146935,1.2616894420056701e-5,3.342370276190459e-5,5.400916207883921e-5,0.7026116086053418,2.8775373238725807e-6,0,2.6561882989593056e-5,0.037235332970911195,1.217419637023015e-5,1.9700063217281515e-5,3.541584398612407e-5,2.8775373238725807e-6,2.102815736676117e-5,3.762933423525683e-6,1.2395545395143426e-5,2.2134902491327544e-6,0,7.968564896877916e-6,0,4.426980498265509e-6,0,5.533725622831886e-6,5.755074647745161e-6,0,0,0,0,0,0,0,0,0,2.2134902491327544e-6,0,3.762933423525683e-6,0,0,0,2.8775373238725807e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43483927404603e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
